text,label
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
Congratulations! You have won a lottery of Rs 50 lakh. Click the link to claim your prize.,phishing
Your ICICI account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"Sir, we need to record your statement on video call for the Mumbai Police investigation.",fake_cbi
Your ICICI account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"Hi, I'm calling from BlueDart regarding your order. I am at the gate.",safe
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
"Hello, this is Officer Sharma from the Supreme Court. We have intercepted a package in your name containing 5 passports and MDMA.",digital_arrest
"Hello, this is Officer Sharma from Enforcement Directorate. We have intercepted a package in your name containing counterfeit currency.",digital_arrest
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
This is Customs Department calling. Your name came up in a human trafficking investigation.,fake_cbi
"To verify your accounts, please send 5,00,000 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
"Hey man, what time are we meeting for dinner tonight?",safe
This is Cyber Crime Branch calling. Your name came up in a human trafficking investigation.,fake_cbi
You have to pay a penalty of 10 rupees immediately to close the the CBI case against you.,fake_cbi
"We noticed unusual activity on your HDFC account. To stop the transaction, please provide the 6-digit OTP.",phishing
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
"Hello, this is Officer Sharma from the Supreme Court. We have intercepted a package in your name containing 5 passports and MDMA.",digital_arrest
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
We are calling from Customs Department headquarters. We found your mobile number linked to illegal activities.,fake_cbi
"To verify your accounts, please send 10 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
This is PhonePe customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
We are calling from Mumbai Police headquarters. We found your mobile number linked to illegal activities.,fake_cbi
"We noticed unusual activity on your ICICI account. To stop the transaction, please provide the 6-digit OTP.",phishing
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
"Hello, this is Paytm customer service. How can I help you today?",safe
Can you pick up some groceries on your way back home?,safe
Can you pick up some groceries on your way back home?,safe
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
"Hi, I'm calling from Flipkart regarding your order. I am at the gate.",safe
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"Hey man, what time are we meeting for dinner tonight?",safe
We are calling from Cyber Crime Branch headquarters. We found your mobile number linked to illegal activities.,fake_cbi
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
This is Paytm customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
"Hello, this is PhonePe customer service. How can I help you today?",safe
You have to pay a penalty of 10 rupees immediately to close the Customs Department case against you.,fake_cbi
We are calling from Cyber Crime Branch headquarters. We found your mobile number linked to illegal activities.,fake_cbi
This is SBI customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
Your Aadhaar card was used to open 12 bank accounts for money laundering. You must transfer a security deposit of Rs 50 lakh.,digital_arrest
"Hello, this is Officer Sharma from the CBI. We have intercepted a package in your name containing smuggled gold.",digital_arrest
This is Axis Bank customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
This is Paytm customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
"To verify your accounts, please send 5,00,000 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
We are calling from the CBI headquarters. We found your mobile number linked to illegal activities.,fake_cbi
Your SBI account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
Can you pick up some groceries on your way back home?,safe
"Hey man, what time are we meeting for dinner tonight?",safe
"You have to pay a penalty of 98,000 rupees immediately to close the the CBI case against you.",fake_cbi
We are calling from the Supreme Court headquarters. We found your mobile number linked to illegal activities.,fake_cbi
This is SBI customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
Share your bank statement and OTP to verify you are not involved in the the CBI money laundering case.,fake_cbi
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
"Hello, this is Officer Sharma from Cyber Crime Branch. We have intercepted a package in your name containing smuggled gold.",digital_arrest
You have to pay a penalty of 5 rupees immediately to close the Cyber Crime Branch case against you.,fake_cbi
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"Hey man, what time are we meeting for dinner tonight?",safe
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
"To verify your accounts, please send 50 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
"We noticed unusual activity on your SBI account. To stop the transaction, please provide the 6-digit OTP.",phishing
We are calling from the CBI headquarters. We found your mobile number linked to illegal activities.,fake_cbi
Can you pick up some groceries on your way back home?,safe
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
This is Axis Bank customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
"We noticed unusual activity on your Axis Bank account. To stop the transaction, please provide the 6-digit OTP.",phishing
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
"Sir, we need to record your statement on video call for the Cyber Crime Branch investigation.",fake_cbi
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
"Your Aadhaar card was used to open 5 bank accounts for money laundering. You must transfer a security deposit of Rs 5,00,000 lakh.",digital_arrest
Your Axis Bank account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"Hello, this is Officer Sharma from Mumbai Police. We have intercepted a package in your name containing counterfeit currency.",digital_arrest
Can you pick up some groceries on your way back home?,safe
"You have to pay a penalty of 5,00,000 rupees immediately to close the Cyber Crime Branch case against you.",fake_cbi
"Sir, we need to record your statement on video call for the Cyber Crime Branch investigation.",fake_cbi
"To verify your accounts, please send 5 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
We are calling from Customs Department headquarters. We found your mobile number linked to illegal activities.,fake_cbi
This is Customs Department calling. Your name came up in a human trafficking investigation.,fake_cbi
We are calling from Mumbai Police headquarters. We found your mobile number linked to illegal activities.,fake_cbi
"Hello, this is Paytm customer service. How can I help you today?",safe
"You have to pay a penalty of 98,000 rupees immediately to close the the Supreme Court case against you.",fake_cbi
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
You have to pay a penalty of 10 rupees immediately to close the the Supreme Court case against you.,fake_cbi
Congratulations! You have won a lottery of Rs 5 lakh. Click the link to claim your prize.,phishing
We are calling from the CBI headquarters. We found your mobile number linked to illegal activities.,fake_cbi
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
"Hello, this is Paytm customer service. How can I help you today?",safe
"Hi, I'm calling from Flipkart regarding your order. I am at the gate.",safe
Your Aadhaar card was used to open 17 bank accounts for money laundering. You must transfer a security deposit of Rs 50 lakh.,digital_arrest
Share your bank statement and OTP to verify you are not involved in the Cyber Crime Branch money laundering case.,fake_cbi
You have to pay a penalty of 2 rupees immediately to close the the Supreme Court case against you.,fake_cbi
Your Paytm account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"Hello, this is PhonePe customer service. How can I help you today?",safe
Your SBI account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
Share your bank statement and OTP to verify you are not involved in the Mumbai Police money laundering case.,fake_cbi
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
"We noticed unusual activity on your Axis Bank account. To stop the transaction, please provide the 6-digit OTP.",phishing
Share your bank statement and OTP to verify you are not involved in the the Supreme Court money laundering case.,fake_cbi
"To verify your accounts, please send 10 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
"To verify your accounts, please send 50 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
"Hello, this is Officer Sharma from Mumbai Police. We have intercepted a package in your name containing counterfeit currency.",digital_arrest
"Hey man, what time are we meeting for dinner tonight?",safe
"Hello, this is Officer Sharma from the CBI. We have intercepted a package in your name containing 5 passports and MDMA.",digital_arrest
"We noticed unusual activity on your SBI account. To stop the transaction, please provide the 6-digit OTP.",phishing
We are calling from Enforcement Directorate headquarters. We found your mobile number linked to illegal activities.,fake_cbi
You have to pay a penalty of 10 rupees immediately to close the the Supreme Court case against you.,fake_cbi
"Your Aadhaar card was used to open 5 bank accounts for money laundering. You must transfer a security deposit of Rs 98,000 lakh.",digital_arrest
Your Aadhaar card was used to open 17 bank accounts for money laundering. You must transfer a security deposit of Rs 50 lakh.,digital_arrest
"Hey man, what time are we meeting for dinner tonight?",safe
Share your bank statement and OTP to verify you are not involved in the the Supreme Court money laundering case.,fake_cbi
"Sir, we need to record your statement on video call for the the CBI investigation.",fake_cbi
"We noticed unusual activity on your Paytm account. To stop the transaction, please provide the 6-digit OTP.",phishing
"We noticed unusual activity on your SBI account. To stop the transaction, please provide the 6-digit OTP.",phishing
"Hello, this is Officer Sharma from Mumbai Police. We have intercepted a package in your name containing smuggled gold.",digital_arrest
"To verify your accounts, please send 2 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
"Sir, we need to record your statement on video call for the the CBI investigation.",fake_cbi
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
"Hi, I'm calling from Zomato regarding your order. I am at the gate.",safe
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
Share your bank statement and OTP to verify you are not involved in the the Supreme Court money laundering case.,fake_cbi
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
You have to pay a penalty of 50 rupees immediately to close the the CBI case against you.,fake_cbi
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
"Hi, I'm calling from BlueDart regarding your order. I am at the gate.",safe
Share your bank statement and OTP to verify you are not involved in the Enforcement Directorate money laundering case.,fake_cbi
"You have to pay a penalty of 5,00,000 rupees immediately to close the the Supreme Court case against you.",fake_cbi
"We noticed unusual activity on your ICICI account. To stop the transaction, please provide the 6-digit OTP.",phishing
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
Congratulations! You have won a lottery of Rs 10 lakh. Click the link to claim your prize.,phishing
Your Aadhaar card was used to open 12 bank accounts for money laundering. You must transfer a security deposit of Rs 10 lakh.,digital_arrest
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
Your PhonePe account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
"Your Aadhaar card was used to open 12 bank accounts for money laundering. You must transfer a security deposit of Rs 98,000 lakh.",digital_arrest
"Hello, this is Officer Sharma from Mumbai Police. We have intercepted a package in your name containing smuggled gold.",digital_arrest
"To verify your accounts, please send 5,00,000 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
We are calling from Customs Department headquarters. We found your mobile number linked to illegal activities.,fake_cbi
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
Congratulations! You have won a lottery of Rs 10 lakh. Click the link to claim your prize.,phishing
"Hi, I'm calling from Swiggy regarding your order. I am at the gate.",safe
"We noticed unusual activity on your HDFC account. To stop the transaction, please provide the 6-digit OTP.",phishing
"Sir, we need to record your statement on video call for the Cyber Crime Branch investigation.",fake_cbi
Congratulations! You have won a lottery of Rs 10 lakh. Click the link to claim your prize.,phishing
"Hey man, what time are we meeting for dinner tonight?",safe
We are calling from the CBI headquarters. We found your mobile number linked to illegal activities.,fake_cbi
This is Paytm customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
This is HDFC customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
This is Axis Bank customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
Can you pick up some groceries on your way back home?,safe
"Your Aadhaar card was used to open 12 bank accounts for money laundering. You must transfer a security deposit of Rs 98,000 lakh.",digital_arrest
Your Aadhaar card was used to open 12 bank accounts for money laundering. You must transfer a security deposit of Rs 5 lakh.,digital_arrest
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
"Sir, we need to record your statement on video call for the Cyber Crime Branch investigation.",fake_cbi
We are calling from Cyber Crime Branch headquarters. We found your mobile number linked to illegal activities.,fake_cbi
Your Aadhaar card was used to open 3 bank accounts for money laundering. You must transfer a security deposit of Rs 10 lakh.,digital_arrest
This is Paytm customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"We noticed unusual activity on your ICICI account. To stop the transaction, please provide the 6-digit OTP.",phishing
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
"To verify your accounts, please send 50 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
"Sir, we need to record your statement on video call for the the Supreme Court investigation.",fake_cbi
"Sir, we need to record your statement on video call for the the Supreme Court investigation.",fake_cbi
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
Your HDFC account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"Hello, this is Officer Sharma from Mumbai Police. We have intercepted a package in your name containing smuggled gold.",digital_arrest
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
Congratulations! You have won a lottery of Rs 2 lakh. Click the link to claim your prize.,phishing
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
You have to pay a penalty of 2 rupees immediately to close the the Supreme Court case against you.,fake_cbi
Your Paytm account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"We noticed unusual activity on your SBI account. To stop the transaction, please provide the 6-digit OTP.",phishing
We are calling from Enforcement Directorate headquarters. We found your mobile number linked to illegal activities.,fake_cbi
Share your bank statement and OTP to verify you are not involved in the Enforcement Directorate money laundering case.,fake_cbi
"Hello, this is Axis Bank customer service. How can I help you today?",safe
Can you pick up some groceries on your way back home?,safe
"We noticed unusual activity on your ICICI account. To stop the transaction, please provide the 6-digit OTP.",phishing
"To verify your accounts, please send 50 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
"Sir, we need to record your statement on video call for the Customs Department investigation.",fake_cbi
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
"Sir, we need to record your statement on video call for the Cyber Crime Branch investigation.",fake_cbi
"Hello, this is Officer Sharma from Enforcement Directorate. We have intercepted a package in your name containing unlicensed weapons.",digital_arrest
"We noticed unusual activity on your SBI account. To stop the transaction, please provide the 6-digit OTP.",phishing
Your ICICI account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
Share your bank statement and OTP to verify you are not involved in the the Supreme Court money laundering case.,fake_cbi
"We noticed unusual activity on your Axis Bank account. To stop the transaction, please provide the 6-digit OTP.",phishing
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
"Hi, I'm calling from Flipkart regarding your order. I am at the gate.",safe
"Hey man, what time are we meeting for dinner tonight?",safe
This is Mumbai Police calling. Your name came up in a human trafficking investigation.,fake_cbi
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
Congratulations! You have won a lottery of Rs 50 lakh. Click the link to claim your prize.,phishing
Share your bank statement and OTP to verify you are not involved in the Mumbai Police money laundering case.,fake_cbi
"Hello, this is Officer Sharma from Mumbai Police. We have intercepted a package in your name containing counterfeit currency.",digital_arrest
"Hello, this is Officer Sharma from the Supreme Court. We have intercepted a package in your name containing 5 passports and MDMA.",digital_arrest
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
"Hello, this is PhonePe customer service. How can I help you today?",safe
This is SBI customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
"Hello, this is Officer Sharma from Customs Department. We have intercepted a package in your name containing 5 passports and MDMA.",digital_arrest
Congratulations! You have won a lottery of Rs 2 lakh. Click the link to claim your prize.,phishing
This is the Supreme Court calling. Your name came up in a human trafficking investigation.,fake_cbi
Your Axis Bank account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
Can you pick up some groceries on your way back home?,safe
"Hello, this is Paytm customer service. How can I help you today?",safe
Share your bank statement and OTP to verify you are not involved in the Mumbai Police money laundering case.,fake_cbi
We are calling from Enforcement Directorate headquarters. We found your mobile number linked to illegal activities.,fake_cbi
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
"We noticed unusual activity on your ICICI account. To stop the transaction, please provide the 6-digit OTP.",phishing
Congratulations! You have won a lottery of Rs 50 lakh. Click the link to claim your prize.,phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
Can you pick up some groceries on your way back home?,safe
Your Axis Bank account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
"Hello, this is Officer Sharma from the Supreme Court. We have intercepted a package in your name containing unlicensed weapons.",digital_arrest
This is HDFC customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
Can you pick up some groceries on your way back home?,safe
"We noticed unusual activity on your ICICI account. To stop the transaction, please provide the 6-digit OTP.",phishing
"Congratulations! You have won a lottery of Rs 98,000 lakh. Click the link to claim your prize.",phishing
"Congratulations! You have won a lottery of Rs 98,000 lakh. Click the link to claim your prize.",phishing
Share your bank statement and OTP to verify you are not involved in the Enforcement Directorate money laundering case.,fake_cbi
"You have to pay a penalty of 98,000 rupees immediately to close the the CBI case against you.",fake_cbi
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
Share your bank statement and OTP to verify you are not involved in the the CBI money laundering case.,fake_cbi
Share your bank statement and OTP to verify you are not involved in the the Supreme Court money laundering case.,fake_cbi
Your Aadhaar card was used to open 5 bank accounts for money laundering. You must transfer a security deposit of Rs 50 lakh.,digital_arrest
This is Cyber Crime Branch calling. Your name came up in a human trafficking investigation.,fake_cbi
"You have to pay a penalty of 98,000 rupees immediately to close the Mumbai Police case against you.",fake_cbi
"Hello, this is Officer Sharma from Enforcement Directorate. We have intercepted a package in your name containing illegal narcotics.",digital_arrest
"Sir, we need to record your statement on video call for the Mumbai Police investigation.",fake_cbi
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
"Sir, we need to record your statement on video call for the Enforcement Directorate investigation.",fake_cbi
Share your bank statement and OTP to verify you are not involved in the Mumbai Police money laundering case.,fake_cbi
"Hello, this is Officer Sharma from the Supreme Court. We have intercepted a package in your name containing smuggled gold.",digital_arrest
Share your bank statement and OTP to verify you are not involved in the the Supreme Court money laundering case.,fake_cbi
"Hello, this is Officer Sharma from the CBI. We have intercepted a package in your name containing illegal narcotics.",digital_arrest
Your Aadhaar card was used to open 12 bank accounts for money laundering. You must transfer a security deposit of Rs 50 lakh.,digital_arrest
"Sir, we need to record your statement on video call for the Enforcement Directorate investigation.",fake_cbi
This is Axis Bank customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
We are calling from Enforcement Directorate headquarters. We found your mobile number linked to illegal activities.,fake_cbi
Your ICICI account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
Congratulations! You have won a lottery of Rs 50 lakh. Click the link to claim your prize.,phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
Can you pick up some groceries on your way back home?,safe
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
Can you pick up some groceries on your way back home?,safe
This is HDFC customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
This is Paytm customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
Congratulations! You have won a lottery of Rs 5 lakh. Click the link to claim your prize.,phishing
"We noticed unusual activity on your ICICI account. To stop the transaction, please provide the 6-digit OTP.",phishing
This is ICICI customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
Share your bank statement and OTP to verify you are not involved in the Enforcement Directorate money laundering case.,fake_cbi
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
Share your bank statement and OTP to verify you are not involved in the Cyber Crime Branch money laundering case.,fake_cbi
Can you pick up some groceries on your way back home?,safe
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
Share your bank statement and OTP to verify you are not involved in the Customs Department money laundering case.,fake_cbi
"Hello, this is Officer Sharma from the CBI. We have intercepted a package in your name containing counterfeit currency.",digital_arrest
"Hi, I'm calling from Amazon regarding your order. I am at the gate.",safe
"To verify your accounts, please send 5,00,000 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
Share your bank statement and OTP to verify you are not involved in the Mumbai Police money laundering case.,fake_cbi
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
Your Axis Bank account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"Congratulations! You have won a lottery of Rs 98,000 lakh. Click the link to claim your prize.",phishing
"Hello, this is Axis Bank customer service. How can I help you today?",safe
"We noticed unusual activity on your ICICI account. To stop the transaction, please provide the 6-digit OTP.",phishing
"Hello, this is Officer Sharma from Mumbai Police. We have intercepted a package in your name containing 5 passports and MDMA.",digital_arrest
"Hello, this is Officer Sharma from Cyber Crime Branch. We have intercepted a package in your name containing illegal narcotics.",digital_arrest
Congratulations! You have won a lottery of Rs 2 lakh. Click the link to claim your prize.,phishing
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
Share your bank statement and OTP to verify you are not involved in the the CBI money laundering case.,fake_cbi
You have to pay a penalty of 50 rupees immediately to close the the Supreme Court case against you.,fake_cbi
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
We are calling from the CBI headquarters. We found your mobile number linked to illegal activities.,fake_cbi
"Sir, we need to record your statement on video call for the Cyber Crime Branch investigation.",fake_cbi
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
"Hello, this is ICICI customer service. How can I help you today?",safe
You have to pay a penalty of 50 rupees immediately to close the the CBI case against you.,fake_cbi
"Hi, I'm calling from Swiggy regarding your order. I am at the gate.",safe
Your Aadhaar card was used to open 17 bank accounts for money laundering. You must transfer a security deposit of Rs 10 lakh.,digital_arrest
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
We are calling from Customs Department headquarters. We found your mobile number linked to illegal activities.,fake_cbi
"To verify your accounts, please send 2 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
Congratulations! You have won a lottery of Rs 5 lakh. Click the link to claim your prize.,phishing
Your Aadhaar card was used to open 17 bank accounts for money laundering. You must transfer a security deposit of Rs 50 lakh.,digital_arrest
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
"Hello, this is Officer Sharma from Enforcement Directorate. We have intercepted a package in your name containing unlicensed weapons.",digital_arrest
Share your bank statement and OTP to verify you are not involved in the Customs Department money laundering case.,fake_cbi
"You have to pay a penalty of 5,00,000 rupees immediately to close the Cyber Crime Branch case against you.",fake_cbi
"You have to pay a penalty of 98,000 rupees immediately to close the Enforcement Directorate case against you.",fake_cbi
"To verify your accounts, please send 5 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
"Hello, this is Officer Sharma from the Supreme Court. We have intercepted a package in your name containing counterfeit currency.",digital_arrest
Share your bank statement and OTP to verify you are not involved in the the Supreme Court money laundering case.,fake_cbi
We are calling from Mumbai Police headquarters. We found your mobile number linked to illegal activities.,fake_cbi
Share your bank statement and OTP to verify you are not involved in the the CBI money laundering case.,fake_cbi
"Hello, this is Officer Sharma from Enforcement Directorate. We have intercepted a package in your name containing unlicensed weapons.",digital_arrest
"Hi sir, your appointment with Dr. Singh is confirmed for tomorrow at 10 AM.",safe
Can you pick up some groceries on your way back home?,safe
"To verify your accounts, please send 50 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
Your Aadhaar card was used to open 17 bank accounts for money laundering. You must transfer a security deposit of Rs 10 lakh.,digital_arrest
An FIR has been filed against you. You are under digital arrest. Do not disconnect the call.,digital_arrest
This is PhonePe customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
This is PhonePe customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
Your HDFC account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
Can you pick up some groceries on your way back home?,safe
"We noticed unusual activity on your ICICI account. To stop the transaction, please provide the 6-digit OTP.",phishing
We are calling from the Supreme Court headquarters. We found your mobile number linked to illegal activities.,fake_cbi
This is SBI customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
"Hey man, what time are we meeting for dinner tonight?",safe
Share your bank statement and OTP to verify you are not involved in the Enforcement Directorate money laundering case.,fake_cbi
Your HDFC account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
This is ICICI customer support. Your credit card points are expiring. Share your card details to redeem them.,phishing
Your Axis Bank account will be blocked today due to pending KYC. Please share the OTP sent to your mobile.,phishing
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"Hey man, what time are we meeting for dinner tonight?",safe
Thank you for contacting support. We have initiated your refund of Rs 500.,safe
Congratulations! You have won a lottery of Rs 10 lakh. Click the link to claim your prize.,phishing
"To verify your accounts, please send 5,00,000 to our secure RBI escrow account. It will be refunded in 30 minutes.",digital_arrest
"Your Aadhaar card was used to open 3 bank accounts for money laundering. You must transfer a security deposit of Rs 98,000 lakh.",digital_arrest
"Dear customer, your electricity bill is unpaid. Power will be cut at 9 PM. Call this number to pay.",phishing
"Sir, we need to record your statement on video call for the Customs Department investigation.",fake_cbi
"If you disconnect this Skype call, local police will arrive at your location with an arrest warrant.",digital_arrest
Your OTP for logging into the app is 123456. Do not share this with anyone.,safe
